per,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
0,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956
1,0.159611797752809,0.168411797752809,0.0719117977528091,0.181511797752809,0.263011797752809,0.324311797752809,0.253211797752809,0.172111797752809,0.187411797752809,-0.00488820224719114,0.364811797752809,-0.192088202247191,-0.0391882022471912,-0.196988202247191,0.355811797752809,0.257111797752809,0.142111797752809,-0.5,0.176611797752809,0.397211797752809,0.0664117977528091,-0.5,0.183511797752809,0.184711797752809,0.332611797752809,0.304711797752809,0.290211797752809,0.142111797752809,0.436711797752809,0.230611797752809,-0.0803882022471911,0.254211797752809,0.187411797752809,0.191211797752809,0.191311797752809,0.167711797752809,0.165011797752809,0.142111797752809,0.324311797752809,-0.040988202247191,0.106311797752809,0.313411797752809,0.133011797752809,0.172111797752809,-0.129088202247191,0.187411797752809,0.687111797752809,0.372111797752809,0.0116117977528085,0.162711797752809,-0.0837882022471912,-0.185288202247191,0.214911797752809,0.175511797752809,0.231011797752809,0.231511797752809,-0.153188202247191,0.215611797752809,0.414511797752809,-0.010988202247191,0.298611797752809,0.323411797752809,-0.452588202247191,0.304711797752809,0.151611797752809,0.179611797752809,0.183511797752809,0.355511797752809,0.252311797752809,0.298611797752809,0.258411797752809,0.224111797752809,0.224811797752809,0.300811797752809,0.222711797752809,0.687111797752809,0.0403117977528091,0.162311797752809,-0.000788202247191033,0.180211797752809,-0.125888202247191,0.418911797752809,0.147011797752809,0.190211797752809,-0.262188202247191,0.886211797752809,0.232811797752809,0.372111797752809,0.396911797752809,0.0408117977528091,0.285811797752809,-0.185288202247191,-0.5,0.310311797752809,0.168411797752809,0.134511797752809,0.332211797752809,0.315911797752809,0.168411797752809,0.214911797752809,0.125111797752809,0.230611797752809,0.414511797752809,0.355511797752809,0.38961179775281,0.112711797752809,0.122411797752809,0.409411797752809,0.182311797752809,0.230611797752809,0.238711797752809,0.263011797752809,0.215611797752809,-0.129088202247191,-0.153188202247191,0.250411797752809,0.159611797752809,0.406811797752809,0.247911797752808,0.207011797752809,0.191311797752809,0.181511797752809,0.214911797752809,0.421311797752809,0.175511797752809,0.229911797752809,0.222711797752809,0.332011797752809,-0.0803882022471911,0.293411797752809,0.265911797752809,0.187411797752809,-0.5,0.139311797752809,0.222811797752809,0.192011797752809,0.258411797752809,0.414511797752809,0.130711797752809,0.229911797752809,0.230811797752809,-0.125888202247191,0.0719117977528091,0.263011797752809,0.177511797752809,0.221011797752809,0.414511797752809,-0.5,0.142111797752809,-0.125888202247191,0.313411797752809,0.316311797752809,0.372111797752809,-0.196988202247191,0.183511797752809,0.436711797752809,0.333111797752809,0.687111797752809,0.221011797752809,0.106411797752809,0.159411797752809,0.181511797752809,0.290211797752809,0.221011797752809,-0.125888202247191,0.300811797752809,0.20771179775281,0.214911797752809,0.252311797752809,0.190211797752809,0.0151117977528092,0.0116117977528085,0.414511797752809,0.602311797752809,-0.153188202247191,-0.170488202247192,0.568411797752809,0.602311797752809,0.139311797752809,-0.185288202247191,0.409411797752809,0.397211797752809,0.275411797752809,0.298611797752809,0.179611797752809,-0.170488202247192,-0.00148820224719107,0.258411797752809,0.175511797752809,0.167711797752809,0.406811797752809,0.421311797752809,0.421311797752809,0.0408117977528091,0.315911797752809,0.167711797752809,-0.000788202247191033,-0.5,0.139311797752809,0.410911797752809,0.230811797752809,0.293411797752809,0.0403117977528091,0.38961179775281,0.203111797752809,0.125111797752809,0.315911797752809,0.285811797752809,0.310011797752809,0.234811797752809,0.234811797752809,0.298611797752809,0.304711797752809,0.215611797752809,0.315711797752809,-0.192088202247191,0.139311797752809,0.331911797752809,-0.185288202247191,0.159411797752809,0.238711797752809,0.253211797752809,0.568411797752809,0.130711797752809,-0.0592882022471915,-0.108688202247191,0.356411797752809,0.247911797752808,-0.170488202247192,0.220811797752809,-0.00488820224719114,0.125111797752809,-0.196988202247191,0.266811797752809,0.302911797752809,-0.5,0.139311797752809,0.372111797752809,0.568411797752809,-0.452588202247191,0.265911797752809,0.250411797752809,0.128411797752809,0.418911797752809,-0.185288202247191,0.130711797752809,0.112711797752809,0.165011797752809,0.290211797752809,0.418911797752809
2,0.102223595505618,0.277523595505618,0.067523595505618,0.872123595505618,0.201923595505618,0.359723595505618,0.309923595505618,-0.0644764044943822,0.214523595505618,-0.118376404494382,0.340723595505618,-0.5,-0.0137764044943823,-0.5,0.155323595505618,0.451123595505619,0.167323595505618,-0.5,-0.5,0.517523595505618,0.0474235955056181,-0.5,0.321023595505618,0.260523595505618,0.254123595505618,0.242123595505618,0.325623595505618,0.167323595505618,0.395523595505618,0.235123595505618,0.0126235955056179,0.183723595505618,0.214523595505618,0.155023595505618,0.309123595505618,0.100523595505618,-0.156476404494382,0.167323595505618,0.359723595505618,-0.421876404494382,0.220723595505618,0.280523595505618,0.140523595505618,-0.0644764044943822,-0.276976404494382,0.214523595505618,0.382823595505618,0.508423595505618,0.384423595505618,0.171223595505618,-0.0946764044943825,-0.5,0.438223595505618,0.273623595505618,0.306023595505618,0.567923595505618,-0.0161764044943823,0.249923595505618,0.542323595505619,0.480523595505618,0.388823595505618,0.0685235955056177,-0.483176404494382,0.242123595505618,0.182823595505618,0.199623595505618,0.321023595505618,0.343423595505618,0.289523595505618,0.388823595505618,0.272923595505618,0.253323595505618,0.295123595505618,0.382223595505618,0.207323595505618,0.382823595505618,-0.0328764044943822,0.242123595505618,0.188123595505618,0.285423595505618,-0.491976404494383,0.382723595505618,0.182923595505619,0.101023595505618,-0.276276404494382,1.29292359550562,0.329023595505618,0.508423595505618,0.440023595505618,0.162823595505618,0.265723595505618,-0.5,-0.5,0.034323595505618,0.277523595505618,-0.144876404494382,0.077523595505618,0.592823595505618,0.277523595505618,0.181623595505618,0.153623595505618,0.235123595505618,0.542323595505619,0.343423595505618,0.525723595505618,-0.0238764044943821,0.151423595505617,0.430923595505618,0.178023595505618,0.235123595505618,0.083923595505618,0.201923595505618,0.249923595505618,-0.276976404494382,-0.0161764044943823,0.196923595505618,0.102223595505618,0.474223595505618,0.260023595505618,0.188923595505618,0.309123595505618,0.872123595505618,0.438223595505618,0.557923595505618,0.273623595505618,0.221723595505618,0.207323595505618,0.491923595505618,0.0126235955056179,0.348223595505618,0.249923595505618,0.214523595505618,-0.5,0.135723595505618,0.262023595505618,0.407323595505618,0.272923595505618,0.542323595505619,0.349623595505618,0.221723595505618,0.444623595505618,-0.491976404494383,0.067523595505618,0.201923595505618,0.280523595505618,-0.103676404494382,0.542323595505619,-0.5,0.167323595505618,-0.491976404494383,0.280523595505618,0.327723595505618,0.508423595505618,-0.5,0.321023595505618,0.395523595505618,0.493323595505618,0.382823595505618,-0.103676404494382,-0.0152764044943823,-0.047176404494382,0.872123595505618,0.325623595505618,-0.103676404494382,-0.491976404494383,0.382223595505618,0.342923595505619,0.438223595505618,0.289523595505618,0.101023595505618,-0.140176404494382,0.384423595505618,0.542323595505619,0.596923595505618,-0.0161764044943823,-0.299676404494383,0.796623595505618,0.596923595505618,0.135723595505618,-0.5,0.430923595505618,0.517523595505618,0.390123595505618,0.388823595505618,0.199623595505618,-0.299676404494383,0.199823595505618,0.272923595505618,0.273623595505618,0.100523595505618,0.474223595505618,0.557923595505618,0.557923595505618,0.162823595505618,0.592823595505618,0.100523595505618,0.188123595505618,-0.5,0.135723595505618,0.214523595505618,0.444623595505618,0.348223595505618,-0.0328764044943822,0.525723595505618,0.198823595505618,0.153623595505618,0.592823595505618,0.265723595505618,0.535723595505618,0.354023595505618,0.354023595505618,0.388823595505618,0.242123595505618,0.249923595505618,0.476223595505618,-0.5,0.135723595505618,0.533523595505618,-0.5,-0.047176404494382,0.083923595505618,0.309923595505618,0.796623595505618,0.349623595505618,-0.107876404494382,-0.0893764044943821,0.417923595505618,0.260023595505618,-0.299676404494383,0.279423595505618,-0.118376404494382,0.153623595505618,-0.5,-0.5,0.279423595505618,-0.5,0.135723595505618,0.508423595505618,0.796623595505618,-0.483176404494382,0.249923595505618,0.196923595505618,0.264823595505618,0.382723595505618,-0.5,0.349623595505618,-0.0238764044943821,-0.156476404494382,0.325623595505618,0.382723595505618
3,0.0743353932584269,0.214935393258427,0.031335393258427,1.27883539325843,-0.0774646067415731,0.600835393258427,0.347135393258427,-0.445364606741573,0.199135393258427,-0.109964606741573,0.439035393258427,-0.5,-0.338464606741573,-0.5,0.0418353932584269,0.587235393258427,0.225935393258427,-0.5,-0.5,0.794435393258427,-0.5,-0.5,0.481235393258427,0.0257353932584267,0.361435393258427,0.249635393258427,0.400635393258427,0.225935393258427,0.515635393258427,0.230035393258427,0.181835393258427,0.212235393258427,0.199135393258427,-0.0515646067415731,0.276235393258427,0.236935393258427,-0.5,0.225935393258427,0.600835393258427,-0.5,0.446435393258427,0.289035393258427,0.136235393258427,-0.445364606741573,-0.140464606741573,0.199135393258427,0.402135393258427,0.710035393258427,0.612635393258427,0.291935393258427,-0.0188646067415733,-0.5,0.402035393258427,0.217335393258427,0.319235393258427,0.537335393258427,-0.0946646067415732,0.241735393258427,0.287435393258427,0.176235393258427,0.368735393258427,0.0199353932584269,-0.5,0.249635393258427,0.240435393258427,0.233935393258427,0.481235393258427,0.480935393258427,0.385735393258427,0.368735393258427,0.307935393258427,0.323635393258427,0.279135393258427,0.355035393258427,0.312535393258427,0.402135393258427,-0.0038646067415736,0.356835393258427,0.144135393258427,0.366835393258427,-0.5,0.207535393258427,0.519335393258427,-0.0206646067415731,0.414335393258427,1.28753539325843,0.239735393258427,0.710035393258427,0.285235393258427,0.198035393258427,0.363835393258427,-0.5,-0.5,0.127335393258427,0.214935393258427,-0.155764606741573,0.0968353932584269,0.721535393258427,0.214935393258427,0.261435393258427,0.182835393258427,0.230035393258427,0.287435393258427,0.480935393258427,0.345235393258427,0.0389353932584269,0.0865353932584262,0.307235393258427,0.354535393258427,0.230035393258427,0.205935393258427,-0.0774646067415731,0.241735393258427,-0.140464606741573,-0.0946646067415732,0.222135393258427,0.0743353932584269,0.413135393258427,0.395235393258427,0.291935393258427,0.276235393258427,1.27883539325843,0.402035393258427,0.303235393258427,0.217335393258427,0.248835393258427,0.312535393258427,0.479835393258427,0.181835393258427,0.294735393258427,0.269935393258427,0.199135393258427,-0.5,0.351035393258427,0.381235393258427,0.210935393258427,0.307935393258427,0.287435393258427,0.477435393258427,0.248835393258427,0.466135393258427,-0.5,0.031335393258427,-0.0774646067415731,0.370735393258427,-0.251564606741573,0.287435393258427,-0.5,0.225935393258427,-0.5,0.289035393258427,0.309635393258427,0.710035393258427,-0.5,0.481235393258427,0.515635393258427,0.292835393258427,0.402135393258427,-0.251564606741573,-0.402964606741573,0.444335393258427,1.27883539325843,0.400635393258427,-0.251564606741573,-0.5,0.355035393258427,0.521335393258427,0.402035393258427,0.385735393258427,-0.0206646067415731,-0.213364606741573,0.612635393258427,0.287435393258427,0.507735393258427,-0.0946646067415732,-0.318664606741574,0.848935393258427,0.507735393258427,0.351035393258427,-0.5,0.307235393258427,0.794435393258427,0.114135393258427,0.368735393258427,0.233935393258427,-0.318664606741574,0.242935393258427,0.307935393258427,0.217335393258427,0.236935393258427,0.413135393258427,0.303235393258427,0.303235393258427,0.198035393258427,0.721535393258427,0.236935393258427,0.144135393258427,-0.5,0.351035393258427,0.403435393258427,0.466135393258427,0.294735393258427,-0.0038646067415736,0.345235393258427,0.316635393258427,0.182835393258427,0.721535393258427,0.363835393258427,0.672335393258427,0.340735393258427,0.340735393258427,0.368735393258427,0.249635393258427,0.241735393258427,0.453035393258427,-0.5,0.351035393258427,0.653835393258427,-0.5,0.444335393258427,0.205935393258427,0.347135393258427,0.848935393258427,0.477435393258427,-0.071964606741573,0.133935393258427,0.611935393258427,0.395235393258427,-0.318664606741574,0.208935393258427,-0.109964606741573,0.182835393258427,-0.5,-0.5,0.0428353932584268,-0.5,0.351035393258427,0.710035393258427,0.848935393258427,-0.5,0.269935393258427,0.222135393258427,0.424735393258427,0.207535393258427,-0.5,0.477435393258427,0.0389353932584269,-0.5,0.400635393258427,0.207535393258427
4,0.108647191011236,0.195947191011236,0.150547191011236,1.12354719101124,0.0512471910112358,0.672047191011236,0.570447191011236,-0.5,0.302147191011236,-0.0749528089887641,0.408447191011236,-0.5,-0.301252808988764,-0.5,0.0112471910112358,0.707347191011236,0.562347191011236,-0.5,-0.5,0.852047191011236,-0.5,-0.5,0.758147191011236,0.105547191011236,0.441247191011236,0.261747191011237,0.561147191011236,0.414847191011236,0.507447191011236,0.249347191011236,0.341747191011236,0.287247191011236,0.219147191011236,-0.0927528089887639,0.436747191011236,0.250147191011236,-0.321252808988765,0.333247191011236,0.234747191011235,-0.5,0.517647191011236,0.252847191011236,-0.5,-0.347552808988764,-0.395152808988764,0.412947191011236,0.436447191011236,1.08284719101124,0.749247191011236,0.371747191011236,-0.0342528089887644,-0.5,0.603647191011236,-0.0869528089887641,0.479147191011236,0.558847191011236,-5.28089887642802e-05,0.268847191011236,0.489047191011236,0.251247191011236,0.0199471910112358,0.0283471910112358,-0.5,0.125947191011236,0.173247191011236,0.510847191011236,0.100347191011236,0.506147191011236,0.361647191011236,0.363347191011236,0.303647191011236,0.403447191011236,0.200647191011236,0.346847191011236,0.347747191011236,0.481947191011236,0.116847191011235,0.476047191011236,0.223947191011236,0.221747191011236,-0.5,0.215047191011236,0.463047191011236,-0.195852808988764,0.629647191011236,0.938747191011236,0.156847191011236,0.317447191011236,-0.5,0.334447191011236,0.395047191011236,-0.5,-0.5,-0.127352808988764,0.060147191011236,-0.0759528089887641,0.122047191011236,0.729047191011236,0.210547191011236,0.228547191011236,0.00234719101123614,0.199447191011236,0.0903471910112359,0.495447191011236,0.568547191011236,0.133547191011236,-0.192852808988765,0.350347191011236,0.0785471910112358,0.205947191011236,0.241347191011236,0.0432471910112359,0.120047191011236,-0.160552808988764,-0.5,0.628847191011236,0.447147191011236,0.323847191011236,-0.5,0.390247191011236,0.296247191011236,0.957347191011236,0.415247191011236,0.311647191011236,0.440647191011236,0.357947191011236,0.281947191011236,0.491247191011236,0.249247191011236,0.431147191011236,0.180747191011236,0.219147191011236,-0.5,0.358547191011236,0.416647191011236,0.081747191011236,-0.0408528089887642,0.345047191011236,0.280347191011236,0.409647191011236,0.491547191011236,-0.5,0.245147191011236,0.0917471910112359,0.334747191011236,-0.136852808988764,0.402147191011236,-0.5,0.233447191011236,-0.5,0.387147191011236,0.298747191011236,0.737247191011236,-0.5,-0.453152808988764,0.134747191011236,0.469347191011236,0.080647191011236,-0.122852808988764,-0.293852808988764,0.431047191011236,1.55574719101124,0.463447191011236,-0.312652808988764,-0.5,0.367147191011237,0.384747191011236,0.0532471910112358,0.448547191011236,0.168247191011236,-0.161052808988765,0.641147191011236,0.283147191011236,0.471747191011236,-0.114752808988764,-0.367252808988765,0.770447191011236,0.203447191011236,0.511547191011236,-0.5,0.283147191011236,0.814447191011236,0.290647191011236,0.354647191011236,0.189947191011236,-0.5,0.322747191011236,0.283847191011236,0.204047191011236,0.256947191011236,0.323947191011236,0.275347191011236,0.224747191011236,0.292647191011236,0.717247191011236,0.318347191011236,0.130047191011236,-0.5,0.574347191011236,0.0108471910112359,0.117347191011236,0.246147191011236,0.156347191011235,0.505447191011236,0.161847191011236,0.138847191011236,0.708247191011236,0.454047191011236,0.593847191011236,0.019247191011236,0.360047191011236,0.557647191011236,-0.0263528089887642,0.0665471910112359,0.460547191011236,-0.5,0.214447191011236,0.675347191011236,-0.5,0.645947191011236,-0.442252808988764,0.382547191011236,0.812747191011236,0.718547191011236,-0.217052808988764,0.055447191011236,0.669547191011236,0.500447191011236,-0.440352808988765,0.194847191011236,-0.171052808988764,0.0462471910112359,-0.5,-0.5,0.449547191011236,-0.5,0.0467471910112359,0.819147191011236,1.01814719101124,-0.5,0.239347191011236,0.382347191011236,0.459047191011236,0.183447191011236,-0.5,0.473847191011236,0.0739471910112359,-0.5,-0.5,0.174247191011236
5,0.100458988764045,-0.5,0.137258988764045,1.05035898876404,0.0866589887640446,-0.262341011235955,0.534258988764045,-0.5,0.392358988764045,-0.0704410112359552,0.429958988764045,-0.5,-0.205041011235955,-0.5,-0.310241011235955,0.867858988764045,0.531758988764045,-0.5,-0.5,0.908758988764045,-0.5,-0.5,0.886858988764045,0.220258988764045,0.555958988764045,0.396958988764046,0.537958988764045,0.370858988764045,0.534558988764045,0.216058988764045,0.329658988764045,0.300458988764045,0.253458988764045,0.027358988764045,0.413558988764045,0.277358988764045,-0.278141011235956,0.309758988764045,0.105558988764044,-0.5,-0.416741011235955,0.0776589887640449,-0.5,-0.292741011235955,-0.375841011235955,0.434458988764045,0.428258988764045,1.31105898876405,0.494558988764045,0.486458988764045,0.0709589887640446,-0.5,0.723958988764045,-0.0676410112359551,0.467058988764045,0.435158988764045,0.0353589887640447,0.253458988764045,0.609358988764045,0.264458988764045,0.156958988764045,-0.0545410112359552,-0.5,0.121558988764045,0.309658988764045,0.639558988764045,-0.5,0.564758988764045,0.459958988764045,0.274158988764045,0.480158988764045,0.518158988764045,0.307958988764045,0.373958988764045,0.561558988764045,0.596658988764045,0.128258988764044,0.462758988764045,0.338658988764045,0.185758988764045,-0.248841011235955,0.210758988764045,0.459458988764045,-0.340941011235955,0.433258988764044,1.07575898876404,0.0202589887640448,-0.230541011235955,-0.5,0.494358988764045,0.452658988764045,-0.5,-0.5,-0.108041011235955,0.182158988764045,0.0387589887640449,0.180658988764045,0.724758988764045,0.174358988764045,0.237058988764045,-0.152941011235955,0.335958988764045,0.291658988764045,0.530458988764045,0.532358988764045,0.168958988764045,-0.203741011235956,0.195558988764045,0.171558988764045,0.304258988764045,0.316358988764045,0.0546589887640448,-0.267641011235955,-0.0624410112359549,-0.5,0.623458988764045,0.675358988764045,0.438258988764045,-0.5,0.681658988764045,0.330558988764045,0.591258988764044,0.442458988764045,0.228758988764045,0.404458988764045,0.295358988764045,-0.039541011235955,0.473158988764045,0.188158988764045,0.591058988764045,0.0590589887640446,0.253458988764045,-0.5,0.354258988764045,0.491658988764045,0.062758988764045,0.0961589887640447,0.401758988764045,0.481658988764045,0.471158988764045,0.166858988764045,-0.378541011235955,0.266658988764045,0.0676589887640449,0.277358988764045,-0.412841011235955,0.126158988764045,-0.5,0.229158988764045,-0.5,0.330858988764045,0.374558988764045,0.776458988764045,-0.5,-0.5,-0.5,0.605658988764045,-0.285441011235956,-0.0874410112359553,-0.356441011235955,0.426758988764045,1.68445898876404,0.477958988764045,-0.5,-0.5,0.502358988764046,0.447558988764045,0.190258988764045,0.463058988764045,0.124258988764045,-0.148941011235955,0.670358988764045,0.459658988764045,0.414358988764045,-0.0166410112359552,-0.331341011235955,0.877758988764045,0.222758988764045,0.488358988764045,-0.5,0.381458988764045,0.848758988764045,0.426958988764045,1.04525898876404,0.221158988764045,-0.5,0.437458988764045,0.382158988764045,0.199758988764045,0.291258988764045,0.202258988764045,0.208158988764045,0.332058988764045,0.328058988764045,0.893758988764045,0.291158988764045,0.820658988764045,-0.5,0.538158988764045,-0.5,0.254358988764045,0.282058988764045,-0.0441410112359557,0.304958988764045,0.283858988764045,0.170058988764045,0.703958988764045,0.433958988764045,0.701158988764045,-0.346841011235956,0.583358988764045,0.513658988764045,0.0666589887640448,-0.0785410112359551,0.456258988764045,-0.5,0.277258988764045,0.551658988764045,-0.5,0.766258988764045,-0.472841011235955,0.623658988764045,0.606158988764045,0.677358988764046,-0.253041011235955,0.162758988764045,0.726258988764046,0.581858988764045,-0.5,0.885458988764045,-0.450441011235955,0.109058988764045,-0.5,-0.5,0.444158988764045,-0.5,0.0660589887640449,0.756558988764045,0.994058988764045,-0.5,-0.082141011235955,0.181858988764045,0.450858988764045,0.281758988764045,-0.5,0.689158988764045,0.0784589887640449,-0.5,-0.5,0.254058988764045
